record_id,student_id,student_name,lecture_id,lecture_name,lecturer_id,lecturer_name,course_id,course_code,course_name,group_id,group_name,academic_week,timestamp,time,time_minute,emotion,confidence,engagement_score,focus_score,attendance_status,is_present,left_room,absence_duration_minutes,source_type,model_name
16791,S051,Student 51,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:55:27Z,12:55,55,Happy,0.98,0.98,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16792,S052,Student 52,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:58:26Z,12:58,55,Bored,0.79,0.21,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16793,S053,Student 53,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:56:57Z,12:56,55,Neutral,0.97,0.7,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16794,S054,Student 54,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:59:54Z,12:59,55,Happy,0.92,0.89,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16795,S055,Student 55,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:58:53Z,12:58,55,Confused,0.83,0.38,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16796,S056,Student 56,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:56:08Z,12:56,55,Bored,0.78,0.18,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16797,S057,Student 57,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:59:14Z,12:59,55,Confused,0.83,0.38,0.88,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16798,S058,Student 58,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:55:29Z,12:55,55,Bored,0.89,0.21,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16799,S059,Student 59,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:55:45Z,12:55,55,Neutral,0.95,0.63,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16800,S060,Student 60,L070,CS302 Lecture 5 - Part B,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,3,Group A,5,2026-03-11T12:56:29Z,12:56,55,Bored,0.8,0.21,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16801,S061,Student 61,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:04:13Z,08:04,0,Neutral,0.94,0.61,0.54,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16802,S062,Student 62,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:02:39Z,08:02,0,Happy,0.95,0.89,0.44,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16803,S063,Student 63,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:02:25Z,08:02,0,Neutral,0.97,0.62,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16804,S064,Student 64,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:03:50Z,08:03,0,Neutral,0.96,0.66,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16805,S065,Student 65,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:04:06Z,08:04,0,Happy,0.78,0.85,0.45,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16806,S066,Student 66,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:02:18Z,08:02,0,Neutral,0.99,0.7,0.58,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16807,S067,Student 67,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:04:49Z,08:04,0,Happy,0.94,0.97,0.54,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16808,S068,Student 68,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:00:17Z,08:00,0,Neutral,0.84,0.67,0.52,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16809,S069,Student 69,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:02:24Z,08:02,0,Happy,0.97,0.95,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16810,S070,Student 70,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:03:14Z,08:03,0,Confused,0.88,0.3,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16811,S071,Student 71,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:01:28Z,08:01,0,Confused,0.89,0.34,0.51,Absent,FALSE,TRUE,20,mock_video,EduPulse_v1.0
16812,S072,Student 72,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:01:26Z,08:01,0,Neutral,0.95,0.6,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16813,S073,Student 73,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:04:11Z,08:04,0,Happy,0.89,0.92,0.55,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16814,S074,Student 74,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:03:59Z,08:03,0,Happy,0.81,1,0.48,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16815,S075,Student 75,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:01:00Z,08:01,0,Neutral,0.94,0.59,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16816,S076,Student 76,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:03:01Z,08:03,0,Confused,0.94,0.34,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16817,S077,Student 77,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:01:58Z,08:01,0,Happy,0.92,0.95,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16818,S078,Student 78,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:03:16Z,08:03,0,Confused,0.81,0.38,0.45,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16819,S079,Student 79,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:00:08Z,08:00,0,Neutral,0.94,0.53,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16820,S080,Student 80,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:00:02Z,08:00,0,Happy,0.9,0.95,0.59,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16821,S061,Student 61,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:08:39Z,08:08,5,Neutral,0.77,0.64,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16822,S062,Student 62,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:09:27Z,08:09,5,Neutral,0.92,0.58,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16823,S063,Student 63,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:05:35Z,08:05,5,Neutral,0.86,0.64,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16824,S064,Student 64,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:05:56Z,08:05,5,Bored,0.84,0.26,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16825,S065,Student 65,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:06:34Z,08:06,5,Happy,0.86,0.95,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16826,S066,Student 66,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:06:46Z,08:06,5,Neutral,0.78,0.61,0.56,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16827,S067,Student 67,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:08:47Z,08:08,5,Neutral,0.94,0.63,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16828,S068,Student 68,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:05:49Z,08:05,5,Neutral,0.86,0.65,0.58,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16829,S069,Student 69,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:08:22Z,08:08,5,Confused,0.8,0.4,0.43,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16830,S070,Student 70,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:08:23Z,08:08,5,Neutral,0.81,0.57,0.42,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16831,S071,Student 71,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:07:12Z,08:07,5,Happy,0.84,1,0.65,Absent,FALSE,TRUE,10,mock_video,EduPulse_v1.0
16832,S072,Student 72,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:07:57Z,08:07,5,Happy,0.77,1,0.48,Absent,FALSE,TRUE,5,mock_video,EduPulse_v1.0
16833,S073,Student 73,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:05:02Z,08:05,5,Happy,0.78,0.94,0.58,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16834,S074,Student 74,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:06:49Z,08:06,5,Neutral,0.92,0.66,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16835,S075,Student 75,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:08:18Z,08:08,5,Bored,0.78,0.26,0.59,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16836,S076,Student 76,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:05:20Z,08:05,5,Neutral,0.85,0.64,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16837,S077,Student 77,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:05:27Z,08:05,5,Happy,0.95,0.9,0.42,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16838,S078,Student 78,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:06:27Z,08:06,5,Happy,0.76,0.94,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16839,S079,Student 79,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:09:22Z,08:09,5,Happy,0.98,0.95,0.48,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16840,S080,Student 80,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:05:39Z,08:05,5,Confused,0.9,0.45,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16841,S061,Student 61,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:13:54Z,08:13,10,Happy,0.86,0.96,0.53,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16842,S062,Student 62,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:10:43Z,08:10,10,Happy,0.97,0.98,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16843,S063,Student 63,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:10:10Z,08:10,10,Bored,0.86,0.27,0.52,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16844,S064,Student 64,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:12:10Z,08:12,10,Neutral,0.89,0.64,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16845,S065,Student 65,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:10:43Z,08:10,10,Neutral,0.97,0.72,0.51,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16846,S066,Student 66,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:13:14Z,08:13,10,Neutral,0.94,0.7,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16847,S067,Student 67,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:13:20Z,08:13,10,Happy,0.93,0.91,0.55,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16848,S068,Student 68,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:13:40Z,08:13,10,Neutral,0.8,0.69,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16849,S069,Student 69,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:11:00Z,08:11,10,Neutral,0.88,0.65,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16850,S070,Student 70,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:13:49Z,08:13,10,Confused,0.87,0.43,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16851,S071,Student 71,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:12:13Z,08:12,10,Happy,0.84,0.93,0.53,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16852,S072,Student 72,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:12:19Z,08:12,10,Confused,0.95,0.33,0.49,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16853,S073,Student 73,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:14:06Z,08:14,10,Neutral,0.8,0.66,0.53,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16854,S074,Student 74,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:14:59Z,08:14,10,Confused,0.82,0.47,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16855,S075,Student 75,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:13:38Z,08:13,10,Neutral,0.88,0.72,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16856,S076,Student 76,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:13:58Z,08:13,10,Bored,0.76,0.13,0.47,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16857,S077,Student 77,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:10:26Z,08:10,10,Happy,0.84,0.95,0.59,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16858,S078,Student 78,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:11:13Z,08:11,10,Confused,0.83,0.44,0.43,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16859,S079,Student 79,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:10:13Z,08:10,10,Happy,0.89,0.88,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16860,S080,Student 80,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:11:18Z,08:11,10,Neutral,0.76,0.68,0.42,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16861,S061,Student 61,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:17:48Z,08:17,15,Happy,0.78,0.88,0.44,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16862,S062,Student 62,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:17:43Z,08:17,15,Neutral,0.82,0.6,0.4,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16863,S063,Student 63,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:19:21Z,08:19,15,Bored,0.91,0.23,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16864,S064,Student 64,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:15:15Z,08:15,15,Happy,0.78,1,0.48,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16865,S065,Student 65,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:16:02Z,08:16,15,Neutral,0.95,0.66,0.48,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16866,S066,Student 66,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:16:08Z,08:16,15,Neutral,0.89,0.64,0.4,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16867,S067,Student 67,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:18:12Z,08:18,15,Neutral,0.82,0.6,0.51,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16868,S068,Student 68,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:15:03Z,08:15,15,Neutral,0.82,0.56,0.54,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16869,S069,Student 69,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:18:08Z,08:18,15,Happy,0.96,1,0.49,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16870,S070,Student 70,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:18:03Z,08:18,15,Happy,0.82,0.9,0.51,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16871,S071,Student 71,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:18:38Z,08:18,15,Neutral,0.99,0.63,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16872,S072,Student 72,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:15:47Z,08:15,15,Confused,0.91,0.44,0.52,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16873,S073,Student 73,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:19:57Z,08:19,15,Happy,0.8,0.93,0.72,Absent,FALSE,TRUE,10,mock_video,EduPulse_v1.0
16874,S074,Student 74,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:15:14Z,08:15,15,Confused,0.83,0.43,0.4,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16875,S075,Student 75,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:16:27Z,08:16,15,Neutral,0.92,0.64,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16876,S076,Student 76,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:18:09Z,08:18,15,Neutral,0.75,0.62,0.43,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16877,S077,Student 77,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:16:37Z,08:16,15,Neutral,0.89,0.67,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16878,S078,Student 78,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:16:14Z,08:16,15,Bored,0.81,0.08,0.44,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16879,S079,Student 79,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:19:05Z,08:19,15,Bored,0.85,0.17,0.42,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16880,S080,Student 80,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:18:29Z,08:18,15,Happy,0.77,0.96,0.58,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16881,S061,Student 61,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:22:07Z,08:22,20,Neutral,0.84,0.59,0.58,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16882,S062,Student 62,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:24:04Z,08:24,20,Neutral,0.94,0.57,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16883,S063,Student 63,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:20:48Z,08:20,20,Neutral,0.87,0.63,0.51,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16884,S064,Student 64,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:22:06Z,08:22,20,Happy,0.89,1,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16885,S065,Student 65,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:24:12Z,08:24,20,Bored,0.93,0.15,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16886,S066,Student 66,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:24:11Z,08:24,20,Happy,0.82,0.81,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16887,S067,Student 67,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:20:35Z,08:20,20,Happy,0.78,1,0.53,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16888,S068,Student 68,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:23:08Z,08:23,20,Neutral,0.87,0.63,0.5,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16889,S069,Student 69,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:21:27Z,08:21,20,Confused,0.8,0.48,0.42,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16890,S070,Student 70,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:23:56Z,08:23,20,Happy,0.97,1,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
16891,S071,Student 71,L071,CS302 Lecture 5 - Part A,T01,Dr. Ahmed,2,CS302,Data Science Fundamentals,4,Group B,5,2026-03-09T08:20:44Z,08:20,20,Neutral,0.78,0.77,0.42,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
